Timestamp,Protocol,Source IP,Destination IP,Source Port,Destination Port,Length,Payload
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,34187,122,"IP / UDP / DNS Ans ""b'googlemail.l.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,36706,53,83,"IP / UDP / DNS Qry ""b'googlemail.l.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,44805,53,91,"IP / UDP / DNS Qry ""b'content-autofill.googleapis.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,56319,53,91,"IP / UDP / DNS Qry ""b'content-autofill.googleapis.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,48749,53,91,"IP / UDP / DNS Qry ""b'content-autofill.googleapis.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,36706,133,IP / UDP / DNS Ans 
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,54806,53,108,"IP / UDP / DNS Qry ""b'peoplestackwebexperiments-pa.clients6.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,53797,53,108,"IP / UDP / DNS Qry ""b'peoplestackwebexperiments-pa.clients6.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,36226,53,108,"IP / UDP / DNS Qry ""b'peoplestackwebexperiments-pa.clients6.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,44805,203,"IP / UDP / DNS Ans ""2404:6800:4002:824::200a"" "
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,56319,347,"IP / UDP / DNS Ans ""142.250.193.10"" "
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,48749,148,IP / UDP / DNS Ans 
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,40271,53,94,"IP / UDP / DNS Qry ""b'peoplestack-pa.clients6.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,48719,53,94,"IP / UDP / DNS Qry ""b'peoplestack-pa.clients6.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,36773,53,94,"IP / UDP / DNS Qry ""b'peoplestack-pa.clients6.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,53797,124,"IP / UDP / DNS Ans ""142.250.206.106"" "
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,54806,136,"IP / UDP / DNS Ans ""2404:6800:4002:815::200a"" "
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,36226,158,IP / UDP / DNS Ans 
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,40271,122,"IP / UDP / DNS Ans ""2404:6800:4002:80f::200a"" "
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,48719,110,"IP / UDP / DNS Ans ""172.217.167.202"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,37985,53,79,"IP / UDP / DNS Qry ""b'contacts.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,45817,53,79,"IP / UDP / DNS Qry ""b'contacts.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,56912,53,79,"IP / UDP / DNS Qry ""b'contacts.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,36773,144,IP / UDP / DNS Ans 
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,56912,150,"IP / UDP / DNS Ans ""b'plus.l.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.50,192.168.204.43,46402,53,77,"IP / UDP / DNS Qry ""b'plus.l.google.com.'"" "
2025-03-06 23:58:10,TCP,91.189.91.48,192.168.204.50,80,39682,66,IP / TCP 91.189.91.48:http > 192.168.204.50:39682 A
2025-03-06 23:58:10,TCP,91.189.91.48,192.168.204.50,80,39682,66,IP / TCP 91.189.91.48:http > 192.168.204.50:39682 A
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,37985,128,"IP / UDP / DNS Ans ""b'plus.l.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,45817,116,"IP / UDP / DNS Ans ""b'plus.l.google.com.'"" "
2025-03-06 23:58:10,UDP,192.168.204.43,192.168.204.50,53,46402,127,IP / UDP / DNS Ans 
2025-03-06 23:58:11,UDP,192.168.204.50,192.168.204.255,138,138,245,IP / UDP 192.168.204.50:netbios_dgm > 192.168.204.255:netbios_dgm / NBTDatagram / Raw
2025-03-06 23:58:11,UDP,192.168.204.50,192.168.204.43,39855,53,75,"IP / UDP / DNS Qry ""b'apis.google.com.'"" "
2025-03-06 23:58:11,UDP,192.168.204.50,192.168.204.43,58358,53,75,"IP / UDP / DNS Qry ""b'apis.google.com.'"" "
2025-03-06 23:58:11,UDP,192.168.204.50,192.168.204.43,55245,53,75,"IP / UDP / DNS Qry ""b'apis.google.com.'"" "
2025-03-06 23:58:11,UDP,192.168.204.43,192.168.204.50,53,39855,124,"IP / UDP / DNS Ans ""b'plus.l.google.com.'"" "
2025-03-06 23:58:11,UDP,192.168.204.43,192.168.204.50,53,55245,146,"IP / UDP / DNS Ans ""b'plus.l.google.com.'"" "
2025-03-06 23:58:11,UDP,192.168.204.50,192.168.204.43,39823,53,77,"IP / UDP / DNS Qry ""b'plus.l.google.com.'"" "
2025-03-06 23:58:11,UDP,192.168.204.43,192.168.204.50,53,58358,112,"IP / UDP / DNS Ans ""b'plus.l.google.com.'"" "
2025-03-06 23:58:11,UDP,192.168.204.43,192.168.204.50,53,39823,127,IP / UDP / DNS Ans 
2025-03-06 23:58:13,UDP,192.168.204.50,192.168.204.255,138,138,245,IP / UDP 192.168.204.50:netbios_dgm > 192.168.204.255:netbios_dgm / NBTDatagram / Raw
2025-03-06 23:58:15,ARP,192.168.204.43,192.168.204.50,,,42,N/A
2025-03-06 23:58:15,ARP,192.168.204.50,192.168.204.43,,,42,N/A
2025-03-06 23:58:15,UDP,192.168.204.50,192.168.204.255,138,138,245,IP / UDP 192.168.204.50:netbios_dgm > 192.168.204.255:netbios_dgm / NBTDatagram / Raw
2025-03-06 23:58:15,UDP,192.168.204.50,192.168.204.43,50591,53,89,"IP / UDP / DNS Qry ""b'connectivity-check.ubuntu.com.'"" "
2025-03-06 23:58:15,UDP,192.168.204.43,192.168.204.50,53,50591,425,"IP / UDP / DNS Ans ""2620:2d:4002:1::198"" "
2025-03-06 23:58:17,UDP,192.168.204.50,192.168.204.255,138,138,245,IP / UDP 192.168.204.50:netbios_dgm > 192.168.204.255:netbios_dgm / NBTDatagram / Raw
2025-03-06 23:58:17,UDP,192.168.204.50,192.168.204.255,137,137,110,IP / UDP 192.168.204.50:netbios_ns > 192.168.204.255:netbios_ns / NBNSHeader / NBNSRegistrationReque
2025-03-06 23:58:19,UDP,192.168.204.50,192.168.204.255,137,137,110,IP / UDP 192.168.204.50:netbios_ns > 192.168.204.255:netbios_ns / NBNSHeader / NBNSRegistrationReque
2025-03-06 23:58:19,UDP,192.168.204.50,192.168.204.255,137,137,110,IP / UDP 192.168.204.50:netbios_ns > 192.168.204.255:netbios_ns / NBNSHeader / NBNSRegistrationReque
2025-03-06 23:58:21,UDP,192.168.204.50,192.168.204.255,137,137,110,IP / UDP 192.168.204.50:netbios_ns > 192.168.204.255:netbios_ns / NBNSHeader / NBNSRegistrationReque
2025-03-06 23:58:21,UDP,192.168.204.50,192.168.204.255,137,137,110,IP / UDP 192.168.204.50:netbios_ns > 192.168.204.255:netbios_ns / NBNSHeader / NBNSRegistrationReque
2025-03-06 23:58:23,UDP,192.168.204.50,192.168.204.255,137,137,110,IP / UDP 192.168.204.50:netbios_ns > 192.168.204.255:netbios_ns / NBNSHeader / NBNSRegistrationReque
2025-03-06 23:58:23,UDP,192.168.204.50,192.168.204.255,137,137,110,IP / UDP 192.168.204.50:netbios_ns > 192.168.204.255:netbios_ns / NBNSHeader / NBNSRegistrationReque
2025-03-06 23:58:25,UDP,192.168.204.50,192.168.204.255,137,137,110,IP / UDP 192.168.204.50:netbios_ns > 192.168.204.255:netbios_ns / NBNSHeader / NBNSRegistrationReque
2025-03-06 23:58:25,UDP,192.168.204.50,192.168.204.255,138,138,212,IP / UDP 192.168.204.50:netbios_dgm > 192.168.204.255:netbios_dgm / NBTDatagram / Raw
2025-03-06 23:58:25,UDP,192.168.204.50,192.168.204.255,138,138,286,IP / UDP 192.168.204.50:netbios_dgm > 192.168.204.255:netbios_dgm / NBTDatagram / Raw
2025-03-06 23:58:25,UDP,192.168.204.50,192.168.204.255,138,138,263,IP / UDP 192.168.204.50:netbios_dgm > 192.168.204.255:netbios_dgm / NBTDatagram / Raw
